id,deal_id,stage,entered_at,exited_at
6b864d7e-4c4b-4da1-bd89-b3493b68c35b,d4c2a790-f103-4fa0-a0c9-7b26a2373b12,qualifying,2024-01-17 03:54:14,2024-01-23 03:54:14
689078c9-526a-4933-b2c4-5d8242380cb8,d4c2a790-f103-4fa0-a0c9-7b26a2373b12,validating,2024-01-23 03:54:14,2024-02-01 03:54:14
ae540c97-3330-4e47-a9ec-775f1bd22f62,d4c2a790-f103-4fa0-a0c9-7b26a2373b12,progressing,2024-02-01 03:54:14,2024-02-14 03:54:14
7d4c4c74-a0e7-4ce0-a905-2dd43b1f0e88,d4c2a790-f103-4fa0-a0c9-7b26a2373b12,focus,2024-02-14 03:54:14,2024-03-27 03:54:14
0128e3dc-bd91-4cff-bd17-3c5fba5fc546,d0844696-976f-4481-ae94-a9ff6e570f19,qualifying,2025-07-18 03:54:14,2025-07-21 03:54:14
a80ae932-7a57-42b6-ac8c-f5dfa2356a8f,d0844696-976f-4481-ae94-a9ff6e570f19,validating,2025-07-21 03:54:14,2025-08-16 03:54:14
fb0dc7eb-3ea7-4114-ad37-2251893ec58b,d0844696-976f-4481-ae94-a9ff6e570f19,progressing,2025-08-16 03:54:14,2025-08-15 03:54:14
fbef7342-405f-489f-8db6-52f3f3585ae2,8a8e011d-b309-420e-a932-21c606c4fc5b,qualifying,2026-03-01 03:54:14,2026-03-19 03:54:14
95d1fb01-4238-4907-9aec-556765dcfc85,e041f0cf-0e3d-4621-a7c3-82121eed85ee,qualifying,2018-10-25 03:54:14,2018-10-28 03:54:14
b9c1675a-4616-4ade-b87d-e30be5146c2b,e041f0cf-0e3d-4621-a7c3-82121eed85ee,validating,2018-10-28 03:54:14,2018-11-14 03:54:14
2b874f5f-188f-44bb-b123-b6734bf5e0c7,cf84f7b3-d385-4c06-9392-a5452ed7f12b,qualifying,2019-12-29 03:54:14,2020-02-02 03:54:14
f2df1e68-dbfc-4880-a03b-1ecfb872c33a,be322bf3-2d08-47dc-9325-8e95b2f9d0d8,qualifying,2020-10-12 03:54:14,2020-10-23 03:54:14
30ce065d-4164-4531-aa6f-d6d89c9f90ff,be322bf3-2d08-47dc-9325-8e95b2f9d0d8,validating,2020-10-23 03:54:14,2020-11-09 03:54:14
d474e227-976d-49ac-80c1-1a44be5cfc42,be322bf3-2d08-47dc-9325-8e95b2f9d0d8,progressing,2020-11-09 03:54:14,2020-11-29 03:54:14
8769690e-06ec-425f-8b7d-99d2b145b3f1,be322bf3-2d08-47dc-9325-8e95b2f9d0d8,focus,2020-11-29 03:54:14,2020-11-17 03:54:14
2c73ca30-e67b-4cee-ac42-19ffcbb81f6a,57126bea-5044-461b-bafb-c454cae3a43f,qualifying,2021-07-31 03:54:14,2021-08-11 03:54:14
3883103e-ea75-426e-8266-addb1952dbb4,57126bea-5044-461b-bafb-c454cae3a43f,validating,2021-08-11 03:54:14,2021-08-19 03:54:14
d2a8640a-8cca-4bbb-b6de-7daf7c8f055b,57126bea-5044-461b-bafb-c454cae3a43f,progressing,2021-08-19 03:54:14,2021-09-07 03:54:14
0df7bc05-4205-47f9-b20c-a1a3a1311fcc,57126bea-5044-461b-bafb-c454cae3a43f,focus,2021-09-07 03:54:14,2021-09-24 03:54:14
dfbef677-f7c0-4054-840d-6e43e6c9a5cc,ec45230a-e153-4860-8b05-8df00f222af4,qualifying,2022-12-27 03:54:14,2023-01-29 03:54:14
2d5f2292-8f21-48d2-b7cb-3108ff34a78c,f61d4ddd-09cd-48d0-a630-14223b7eb8f7,qualifying,2023-07-26 03:54:14,2023-08-01 03:54:14
f3d7dc4f-e61f-4df1-a9a0-c16c767cd0c7,f61d4ddd-09cd-48d0-a630-14223b7eb8f7,validating,2023-08-01 03:54:14,2023-08-20 03:54:14
f051bbd1-ecc0-4899-b7b4-da6f217b055d,41d27fe9-b663-46c1-b4e8-44d39d0cb40a,qualifying,2024-12-21 03:54:14,2024-12-30 03:54:14
6ad2f5d9-d702-47a4-ad9d-4bb94e2ee75a,41d27fe9-b663-46c1-b4e8-44d39d0cb40a,validating,2024-12-30 03:54:14,2025-01-16 03:54:14
a459a8f4-5695-40c1-8c09-94362fc43c9a,41d27fe9-b663-46c1-b4e8-44d39d0cb40a,progressing,2025-01-16 03:54:14,2025-02-20 03:54:14
dbb983e5-1609-4e9d-a23b-aabd074f4a9c,eb51e2fc-6688-48f8-ac40-0292ebf1171a,qualifying,2025-10-18 03:54:14,2025-10-25 03:54:14
f9d575f5-3a40-42f1-85a6-9e103d38702e,eb51e2fc-6688-48f8-ac40-0292ebf1171a,validating,2025-10-25 03:54:14,2025-11-30 03:54:14
91a46bde-930e-4f2e-9255-fd6f9a1cfe9c,4fc42064-2212-4687-840b-9ac25ed0c0d8,qualifying,2019-06-28 03:54:14,2019-09-10 03:54:14
fe568669-7d6c-49b6-bb40-e9e9e1bec3b6,b2e140fb-201a-46a9-80fe-30f1cbb562c3,qualifying,2019-09-11 03:54:14,2019-10-27 03:54:14
dd2e5dc3-c3ca-4a35-a600-89b3d547d210,86985b8c-6857-406b-8666-3f845534e1a5,qualifying,2021-03-09 03:54:14,2021-03-17 03:54:14
a0e20058-1b20-4816-b2bc-18b11c3a26c2,86985b8c-6857-406b-8666-3f845534e1a5,validating,2021-03-17 03:54:14,2021-04-03 03:54:14
00b43145-686e-44e8-a2cc-2cb363a855b3,86985b8c-6857-406b-8666-3f845534e1a5,progressing,2021-04-03 03:54:14,2021-05-06 03:54:14
5ca9165e-641c-480f-bdeb-a48a7f19f248,f3aa7a18-4cc7-4382-9f31-bc4f154ae19d,qualifying,2021-08-19 03:54:14,2021-08-27 03:54:14
4c68482a-723e-4e45-94a9-15a6e7c4e4e1,f3aa7a18-4cc7-4382-9f31-bc4f154ae19d,validating,2021-08-27 03:54:14,2021-09-23 03:54:14
712f15f0-0eb6-47c5-9079-92a48510e0e7,f3aa7a18-4cc7-4382-9f31-bc4f154ae19d,progressing,2021-09-23 03:54:14,2021-10-05 03:54:14
eb45c2e7-b189-4f0b-a036-39676ccde320,f3aa7a18-4cc7-4382-9f31-bc4f154ae19d,focus,2021-10-05 03:54:14,2021-09-27 03:54:14
60c9cf8a-4228-4d7b-b194-69cca0ad3ca6,be3b0ea6-2f91-4271-a11b-724bdc748cd6,qualifying,2023-02-20 03:54:14,2023-04-09 03:54:14
e629121f-7b47-4b3c-ac3a-3351ce3c1c8e,baf7567e-e459-495c-ab20-e1670e839fa8,qualifying,2023-06-20 03:54:14,2023-07-01 03:54:14
6e620067-0ca7-4284-ba95-c1976227a385,baf7567e-e459-495c-ab20-e1670e839fa8,validating,2023-07-01 03:54:14,2023-07-12 03:54:14
46eda3c4-1b0a-4e38-8c37-a5aa5597b949,baf7567e-e459-495c-ab20-e1670e839fa8,progressing,2023-07-12 03:54:14,2023-08-06 03:54:14
e46e101c-8467-4d4d-961d-3e98aa8b51a1,690c6f5a-2d2a-447f-8ea1-c68669185daa,qualifying,2025-09-07 03:54:14,2025-09-30 03:54:14
56bf1720-24d4-44fe-b1c9-4054c7656442,3ab6c6a2-d508-435c-b191-91a4ed4d5015,qualifying,2025-10-06 03:54:14,2025-10-12 03:54:14
6d967c53-8cad-4ecd-83cf-926c88715fb0,3ab6c6a2-d508-435c-b191-91a4ed4d5015,validating,2025-10-12 03:54:14,2025-10-30 03:54:14
dffb7762-fff1-42d4-8adf-58c7a2c0b538,3ab6c6a2-d508-435c-b191-91a4ed4d5015,progressing,2025-10-30 03:54:14,2025-11-11 03:54:14
18bfbe50-c92c-482d-8aa1-319609adbf28,3ab6c6a2-d508-435c-b191-91a4ed4d5015,focus,2025-11-11 03:54:14,2025-12-19 03:54:14
9fcf58d8-deef-4680-b64a-a6aebff27b44,27b6d73c-d9c6-4ec9-a347-6cdc2e5c81ab,qualifying,2019-07-05 03:54:14,2019-07-08 03:54:14
2cc64c35-57b0-4635-abdb-6714877fb349,27b6d73c-d9c6-4ec9-a347-6cdc2e5c81ab,validating,2019-07-08 03:54:14,2019-07-17 03:54:14
ec4897a7-3e37-4b09-bd68-3aaa85f4841f,27b6d73c-d9c6-4ec9-a347-6cdc2e5c81ab,progressing,2019-07-17 03:54:14,2019-07-22 03:54:14
26b756ac-c6b4-4840-8715-4755198d0776,27b6d73c-d9c6-4ec9-a347-6cdc2e5c81ab,focus,2019-07-22 03:54:14,2019-08-06 03:54:14
2ef1fa88-188e-4f3a-8997-a86f18320b52,dd88829a-1d39-4e04-9be3-aad500d7e1e0,qualifying,2019-11-25 03:54:14,2020-01-09 03:54:14
cb50f9c0-674d-489e-beb3-8833603c16b4,bc644d07-bcad-4e13-b27a-9c546a77e8e2,qualifying,2021-04-02 03:54:14,2021-04-05 03:54:14
9eb50369-7159-4903-bf02-2a0d65a26ca4,bc644d07-bcad-4e13-b27a-9c546a77e8e2,validating,2021-04-05 03:54:14,2021-06-15 03:54:14
bca9d4f2-df5c-4fbc-a515-8d29710ee85a,9fe7932c-e705-49f6-abfe-f0e23dce3ff1,qualifying,2022-03-22 03:54:14,2022-03-30 03:54:14
71a670e2-23ec-47e4-9c30-9a487e93a8b3,9fe7932c-e705-49f6-abfe-f0e23dce3ff1,validating,2022-03-30 03:54:14,2022-04-10 03:54:14
3474d550-79d8-4bfa-9079-47dddad71488,9fe7932c-e705-49f6-abfe-f0e23dce3ff1,progressing,2022-04-10 03:54:14,2022-04-16 03:54:14
00fe0f7e-958d-4c13-a5c3-2a49d90c7dbd,9fe7932c-e705-49f6-abfe-f0e23dce3ff1,focus,2022-04-16 03:54:14,2022-04-17 03:54:14
e4f99d2b-d7a5-4135-a8ef-2e4abc0534af,caf08d37-a00e-456b-a645-e54fdeb8e129,qualifying,2022-10-15 03:54:14,2022-10-21 03:54:14
15e74f5a-fab8-4ffd-ba56-24cff317921d,caf08d37-a00e-456b-a645-e54fdeb8e129,validating,2022-10-21 03:54:14,2022-11-14 03:54:14
ee15e86f-2e10-4d4c-a36d-73c1c41e0109,caf08d37-a00e-456b-a645-e54fdeb8e129,progressing,2022-11-14 03:54:14,2022-12-09 03:54:14
288b04af-0fad-4a78-8a55-e040c49a1a54,0498dec4-9880-4a7c-bd27-d91b81b79378,qualifying,2024-06-29 03:54:14,2024-07-08 03:54:14
b6ef4cdc-6cd4-4c10-90c3-af71b5bc91ed,0498dec4-9880-4a7c-bd27-d91b81b79378,validating,2024-07-08 03:54:14,2024-08-02 03:54:14
b9862a13-057a-4664-871c-d5d54536960b,056368b5-1e0e-486c-97be-752b47418d8d,qualifying,2025-01-23 03:54:14,2025-02-22 03:54:14
fb842cc1-35ea-4b41-b624-fc87e6eda9ad,6c6e3e65-20c3-4978-838c-a795fa7ba984,qualifying,2025-10-14 03:54:14,2025-10-21 03:54:14
e93c1f09-e642-452e-a224-f6ae44638981,6c6e3e65-20c3-4978-838c-a795fa7ba984,validating,2025-10-21 03:54:14,2025-10-31 03:54:14
6be8f2af-0f24-4047-be53-a2efa551b775,6c6e3e65-20c3-4978-838c-a795fa7ba984,progressing,2025-10-31 03:54:14,2025-12-18 03:54:14
88a993fb-70de-4e5e-b038-dd1ec0f36958,5273a3f1-34a4-4c8a-b029-399dbb4174ef,qualifying,2019-08-19 03:54:14,2019-08-24 03:54:14
d30281f3-a807-4085-98b0-835c43a02989,5273a3f1-34a4-4c8a-b029-399dbb4174ef,validating,2019-08-24 03:54:14,2019-09-21 03:54:14
48a0fdde-5204-4eae-a7f6-aeaab16d56c0,5273a3f1-34a4-4c8a-b029-399dbb4174ef,progressing,2019-09-21 03:54:14,2019-10-02 03:54:14
f5e54134-7650-4f49-bb1c-22bede68815a,5273a3f1-34a4-4c8a-b029-399dbb4174ef,focus,2019-10-02 03:54:14,2019-09-28 03:54:14
aa396d81-c795-4dde-99d9-f5a1a36dc2fc,804989b1-69b4-4a55-89c9-f79c5a2f6a93,qualifying,2019-09-21 03:54:14,2019-11-30 03:54:14
12f64d8e-5f1d-4179-a4f3-5a8c31006e45,ffbc83e8-512c-420d-9b86-15b1e038363a,qualifying,2020-10-10 03:54:14,2020-10-18 03:54:14
78089d03-61dc-4e14-9116-53cfffd07779,ffbc83e8-512c-420d-9b86-15b1e038363a,validating,2020-10-18 03:54:14,2020-12-22 03:54:14
f5c9986e-52e1-4898-b63b-3d3a4c17ba4d,f3a0303b-1438-4a08-91de-fdc99d479930,qualifying,2021-12-18 03:54:14,2022-02-11 03:54:14
ae566855-0214-42f9-9915-b6d8de196150,023ea43d-2e00-41e1-8fbc-5c784319cad0,qualifying,2023-04-11 03:54:14,2023-04-25 03:54:14
20b4556c-5d25-49e2-86e0-00affee2e9f2,023ea43d-2e00-41e1-8fbc-5c784319cad0,validating,2023-04-25 03:54:14,2023-05-30 03:54:14
02faece2-0aa6-4786-9395-258f34d97f76,50b639a3-3b2f-47ca-9564-a66b3f5b5f08,qualifying,2023-11-22 03:54:14,2023-12-02 03:54:14
ba2e4710-1b7f-4574-9346-75b00b34c17b,50b639a3-3b2f-47ca-9564-a66b3f5b5f08,validating,2023-12-02 03:54:14,2024-01-13 03:54:14
0df44c05-fc1b-430b-a43e-984c1911dd3e,9da1c20d-76e6-45f6-a02a-e08e9aaabeec,qualifying,2025-03-28 03:54:14,2025-05-21 03:54:14
d1e72908-1c1b-4581-afc7-398e219f8a4a,a36daae9-c939-48b8-9a90-492ac5052c5c,qualifying,2026-02-11 03:54:14,2026-03-28 03:54:14
a2f12f48-fbce-4a30-84b1-e1f746fb52d0,721c4cf5-80cd-430e-9dfa-f751d8cefaa4,qualifying,2018-06-12 03:54:14,2018-06-25 03:54:14
83699f61-c43f-415f-b6b9-c325faac0406,721c4cf5-80cd-430e-9dfa-f751d8cefaa4,validating,2018-06-25 03:54:14,2018-07-13 03:54:14
c024bec5-be82-4b70-a5f7-7d2790ff28b1,721c4cf5-80cd-430e-9dfa-f751d8cefaa4,progressing,2018-07-13 03:54:14,2018-08-03 03:54:14
1d60bfef-9203-4f4a-a582-7d6d150965c5,721c4cf5-80cd-430e-9dfa-f751d8cefaa4,focus,2018-08-03 03:54:14,2018-08-06 03:54:14
540eb594-4e31-4f29-ba8d-539f401adf69,13bd8065-c541-4d2b-a915-8a99c926120d,qualifying,2019-09-30 03:54:14,2019-12-06 03:54:14
63853e62-8818-4211-b917-a807b6bb2b6e,d7acaa1d-2222-49bd-a9a8-4146ac71ea9e,qualifying,2021-03-19 03:54:14,2021-03-30 03:54:14
f185fab6-f6cc-4e89-a634-40fad49a3a96,d7acaa1d-2222-49bd-a9a8-4146ac71ea9e,validating,2021-03-30 03:54:14,2021-04-07 03:54:14
6ab5a404-76d9-46b0-b646-9a8f4e5bf744,d7acaa1d-2222-49bd-a9a8-4146ac71ea9e,progressing,2021-04-07 03:54:14,2021-05-04 03:54:14
a36431f0-100c-4678-8afa-d541c00ef056,b39e86e2-eb7b-4cd1-9d9c-819fa91a5e54,qualifying,2021-06-27 03:54:14,2021-07-09 03:54:14
e541c7f2-c7a5-4c70-870b-9741daa1ae6a,b39e86e2-eb7b-4cd1-9d9c-819fa91a5e54,validating,2021-07-09 03:54:14,2021-07-31 03:54:14
d0a1b7dd-1cf2-4954-955e-9ceb22089ee5,f9d856a7-bd13-4484-a1eb-482848b5c2f6,qualifying,2022-10-15 03:54:14,2022-10-23 03:54:14
847a6171-89b2-4819-a4c9-0ebc049fbc38,f9d856a7-bd13-4484-a1eb-482848b5c2f6,validating,2022-10-23 03:54:14,2022-11-08 03:54:14
a9bd27f2-4d7a-4470-9d36-acc794f35630,f9d856a7-bd13-4484-a1eb-482848b5c2f6,progressing,2022-11-08 03:54:14,2022-11-22 03:54:14
53d09c23-02f7-41b5-878d-ffe176316c07,f9d856a7-bd13-4484-a1eb-482848b5c2f6,focus,2022-11-22 03:54:14,2022-12-28 03:54:14
8099a21d-8794-416b-9c81-5ce8cc1eb2a1,4888af54-7635-4410-894a-89062a782607,qualifying,2023-08-20 03:54:14,2023-08-27 03:54:14
fab7f750-7fe3-4c6d-9551-2846d0fdc1df,4888af54-7635-4410-894a-89062a782607,validating,2023-08-27 03:54:14,2023-09-14 03:54:14
bb181298-5c14-4821-8a6c-8eca7600179b,9ca6d09d-268c-4caf-983a-dad55db913bd,qualifying,2025-07-04 03:54:14,2025-08-24 03:54:14
2b0c9fca-00ef-470b-af07-c7db3eed046f,4e19a6a1-2f6d-4da2-afcb-39830d529abe,qualifying,2025-10-10 03:54:14,2025-10-22 03:54:14
34bc68c0-7d9a-4b05-8a55-1a1de2cb2132,4e19a6a1-2f6d-4da2-afcb-39830d529abe,validating,2025-10-22 03:54:14,2025-12-10 03:54:14
38e5612a-2a49-48bc-9a36-3f9bc5f3e6d6,c863b365-1ce2-410d-8382-8223bd9170d4,qualifying,2018-07-15 03:54:14,2018-07-25 03:54:14
e754aeaf-5c09-4f91-9b79-6f85b0093f1d,c863b365-1ce2-410d-8382-8223bd9170d4,validating,2018-07-25 03:54:14,2018-08-11 03:54:14
36b20ba4-75c5-4622-aba3-98622f0299e6,c863b365-1ce2-410d-8382-8223bd9170d4,progressing,2018-08-11 03:54:14,2018-08-07 03:54:14
5b405652-3b4a-40a8-9c0c-212902b81c3e,99367649-77d3-4cca-9ee1-e12967958af4,qualifying,2019-09-05 03:54:14,2019-09-08 03:54:14
307cfd0a-4ac2-4291-80b0-1a4a1fd3d349,99367649-77d3-4cca-9ee1-e12967958af4,validating,2019-09-08 03:54:14,2019-10-01 03:54:14
24c572a2-5b36-47a0-bdaa-9649d331043f,99367649-77d3-4cca-9ee1-e12967958af4,progressing,2019-10-01 03:54:14,2019-10-13 03:54:14
cf2b0b6e-555c-46b0-bd5c-edeb577c8851,99367649-77d3-4cca-9ee1-e12967958af4,focus,2019-10-13 03:54:14,2019-09-29 03:54:14
19f204db-8b82-4740-9121-e4fc8987db90,764169ff-0d4e-46c3-b0dd-7a24d390c44b,qualifying,2020-08-22 03:54:14,2020-09-13 03:54:14
ac4cdc03-c288-4527-9daa-357dce745889,49036442-c26d-4e6f-a1a1-b4c754f0f386,qualifying,2021-08-02 03:54:14,2021-08-12 03:54:14
47fd879d-f4c0-44b4-a464-6a163a9666b0,49036442-c26d-4e6f-a1a1-b4c754f0f386,validating,2021-08-12 03:54:14,2021-10-12 03:54:14
8f0fbd82-bd7c-40db-9bb8-2cb98e7cbc3f,a5a2b4e5-bfac-48a4-87cf-8cb5fa1d09b3,qualifying,2023-01-16 03:54:14,2023-01-23 03:54:14
03c86312-9e00-40c4-a9f7-8d708c514236,a5a2b4e5-bfac-48a4-87cf-8cb5fa1d09b3,validating,2023-01-23 03:54:14,2023-02-07 03:54:14
a56787f3-8b4a-41a8-92dd-bb2d44f7af74,a5a2b4e5-bfac-48a4-87cf-8cb5fa1d09b3,progressing,2023-02-07 03:54:14,2023-02-26 03:54:14
b10e1826-3f88-4b8c-8664-63bc34506c22,a5a2b4e5-bfac-48a4-87cf-8cb5fa1d09b3,focus,2023-02-26 03:54:14,2023-01-31 03:54:14
5c325c65-ceb7-4fc9-8d21-2f1468a54db1,17c34f8d-1eed-4f99-835e-0d99552ce8b1,qualifying,2024-01-27 03:54:14,2024-03-19 03:54:14
3c817f99-d282-4d3d-b87a-80a6df63e0de,b85aa1c5-c566-4606-b355-c052301eaf26,qualifying,2024-12-28 03:54:14,2025-01-08 03:54:14
4a0acc67-b56f-41b3-a3ec-7d42956286fd,b85aa1c5-c566-4606-b355-c052301eaf26,validating,2025-01-08 03:54:14,2025-02-02 03:54:14
2b3714cd-d1a3-40ad-a478-c587e7515b74,b85aa1c5-c566-4606-b355-c052301eaf26,progressing,2025-02-02 03:54:14,2025-02-14 03:54:14
f7221a39-d25a-43f6-b7ce-04511d7fb844,940ace76-ae5c-4337-97f8-7d4ab4047bb6,qualifying,2026-02-04 03:54:14,2026-02-18 03:54:14
d99b62ad-212b-41c7-9c54-f58122727085,940ace76-ae5c-4337-97f8-7d4ab4047bb6,validating,2026-02-18 03:54:14,2026-03-17 03:54:14
3f710cd5-b20d-4c3d-b1ff-462943d9a257,940ace76-ae5c-4337-97f8-7d4ab4047bb6,progressing,2026-03-17 03:54:14,2026-02-23 03:54:14
94083721-ceca-46a3-9aee-6d34668e5833,c7a38e2e-51de-43ee-b034-f86422b15bb5,qualifying,2019-07-30 03:54:14,2019-08-07 03:54:14
9fe6e18d-b3d9-4f03-aa5d-f2178ca54d4c,c7a38e2e-51de-43ee-b034-f86422b15bb5,validating,2019-08-07 03:54:14,2019-10-08 03:54:14
0cbaf04a-074e-45e9-bc9e-e08636574810,447b42d8-6535-4736-9066-cfcbe0924226,qualifying,2019-09-21 03:54:14,2019-11-21 03:54:14
0cfc297f-51fb-4f7c-9488-85fb9bbbd43a,e98a80f6-63d5-4a56-a708-5b33c8c5de23,qualifying,2021-02-14 03:54:14,2021-02-19 03:54:14
03ad0d83-6cf6-4b8f-bebb-fdf57b76e8a4,e98a80f6-63d5-4a56-a708-5b33c8c5de23,validating,2021-02-19 03:54:14,2021-03-22 03:54:14
e3563450-266c-4a86-b52b-fb2f9e73482d,9d4983f5-9e69-432c-a734-5e08e0130cbc,qualifying,2021-09-15 03:54:14,2021-09-25 03:54:14
34e8164f-515e-445c-9ea6-b3f3c1c4639d,9d4983f5-9e69-432c-a734-5e08e0130cbc,validating,2021-09-25 03:54:14,2021-10-10 03:54:14
b610ec13-766d-4595-ae45-5de71472f009,9d4983f5-9e69-432c-a734-5e08e0130cbc,progressing,2021-10-10 03:54:14,2021-10-19 03:54:14
688ec9b1-1bbd-4a57-b130-963f82864fa5,9d4983f5-9e69-432c-a734-5e08e0130cbc,focus,2021-10-19 03:54:14,2021-10-28 03:54:14
90a1958d-33d6-4db2-8514-4d05e3db6030,2f7bfdb9-cae3-473e-aefc-a7fb9907af3a,qualifying,2022-06-14 03:54:14,2022-07-15 03:54:14
4888dfb9-3590-4cda-820e-1d770006c191,cd65bfe2-4274-43eb-bb6b-cac00d8ef2aa,qualifying,2024-06-03 03:54:14,2024-06-12 03:54:14
6360dacd-08c0-4061-a4be-1aa273b309ad,cd65bfe2-4274-43eb-bb6b-cac00d8ef2aa,validating,2024-06-12 03:54:14,2024-06-18 03:54:14
bd964e39-07ec-4208-a54f-35bda75c65c3,f7c84ca9-0b8b-42e2-8e1b-649e3bccf763,qualifying,2024-12-04 03:54:14,2025-01-29 03:54:14
c2a06ccb-2c44-478a-8505-8437a8682678,f188b490-bd06-4b59-a1b1-d0dd24f53a4e,qualifying,2025-10-23 03:54:14,2025-10-30 03:54:14
29dd574f-613d-43fd-8fcd-08c4c8939f74,f188b490-bd06-4b59-a1b1-d0dd24f53a4e,validating,2025-10-30 03:54:14,2025-11-08 03:54:14
b0b5062f-3583-409e-af23-7a036095bc65,f188b490-bd06-4b59-a1b1-d0dd24f53a4e,progressing,2025-11-08 03:54:14,2025-11-28 03:54:14
cdb7141a-4cd7-4c07-b6b6-2b5bb1cff33d,f188b490-bd06-4b59-a1b1-d0dd24f53a4e,focus,2025-11-28 03:54:14,2025-12-11 03:54:14
a586e105-bcab-4326-b957-b80f737ca986,b126a44e-968e-4468-a10b-a3f3a9290939,qualifying,2018-06-19 03:54:14,2018-06-25 03:54:14
2ffc381f-dc9b-4f03-97e1-e86fa698aed1,b126a44e-968e-4468-a10b-a3f3a9290939,validating,2018-06-25 03:54:14,2018-07-07 03:54:14
f4813487-c4c8-43f1-80b0-0b1eec46965e,329f8127-71ad-412d-8809-802c27f73eb2,qualifying,2019-09-21 03:54:14,2019-09-28 03:54:14
cf5a9f0f-1db4-415e-8080-116377ddced5,329f8127-71ad-412d-8809-802c27f73eb2,validating,2019-09-28 03:54:14,2019-10-11 03:54:14
63671033-549c-4ec6-bd0b-c58b056ca515,329f8127-71ad-412d-8809-802c27f73eb2,progressing,2019-10-11 03:54:14,2019-12-02 03:54:14
8ba20273-ed08-44cd-be71-594ee8ea7b4a,87e28cea-cc9c-4e82-830a-2a4c5cfd195f,qualifying,2020-11-11 03:54:14,2020-11-15 03:54:14
2f8552e1-6123-45b7-b521-7e66acc6538c,87e28cea-cc9c-4e82-830a-2a4c5cfd195f,validating,2020-11-15 03:54:14,2020-11-26 03:54:14
90735a09-65df-4b84-9763-575188f09b4d,87e28cea-cc9c-4e82-830a-2a4c5cfd195f,progressing,2020-11-26 03:54:14,2020-12-13 03:54:14
2455ac27-56be-4db8-a8c5-f29d5be68713,87e28cea-cc9c-4e82-830a-2a4c5cfd195f,focus,2020-12-13 03:54:14,2021-01-19 03:54:14
97d8b90e-f4c3-4dcb-ae2a-e4882edc0a0b,24359049-47e6-4633-81a8-090718114c8b,qualifying,2022-03-20 03:54:14,2022-04-02 03:54:14
b4721c88-876a-4744-9a39-311d7fc489e5,24359049-47e6-4633-81a8-090718114c8b,validating,2022-04-02 03:54:14,2022-04-30 03:54:14
c3ed6500-0654-4c70-8e4c-38f882c30075,24359049-47e6-4633-81a8-090718114c8b,progressing,2022-04-30 03:54:14,2022-05-14 03:54:14
b14c604f-b7e2-4ba7-9dfa-32cbea695bb0,24359049-47e6-4633-81a8-090718114c8b,focus,2022-05-14 03:54:14,2022-04-22 03:54:14
e65faf0c-4a99-42e5-9bc8-f1499065d467,2dc91c04-b4b4-460f-a1cf-425f01ef4ca4,qualifying,2022-06-19 03:54:14,2022-06-29 03:54:14
38833e8a-209c-4cf8-99aa-eebaaa8dfd6a,2dc91c04-b4b4-460f-a1cf-425f01ef4ca4,validating,2022-06-29 03:54:14,2022-07-15 03:54:14
dc6247f4-b6f9-44f8-8aa2-991ca54066d8,2dc91c04-b4b4-460f-a1cf-425f01ef4ca4,progressing,2022-07-15 03:54:14,2022-07-21 03:54:14
f5eed229-de72-4091-aa2b-f356c65ddceb,2dc91c04-b4b4-460f-a1cf-425f01ef4ca4,focus,2022-07-21 03:54:14,2022-08-25 03:54:14
ca1a6d3c-3d98-4349-8452-596df36c8868,d26339b3-fcac-4935-b508-6f5984118a03,qualifying,2024-05-03 03:54:14,2024-05-10 03:54:14
05bdcdec-58b4-4127-a3fa-4774ff15b7ba,d26339b3-fcac-4935-b508-6f5984118a03,validating,2024-05-10 03:54:14,2024-06-10 03:54:14
dba2cf2e-42a4-4f61-ae0d-d29e0af59143,008b5b57-b562-42c1-aa71-535a7a05cda4,qualifying,2025-02-28 03:54:14,2025-03-14 03:54:14
a83b2427-ee72-4cf5-8523-8910976872bf,008b5b57-b562-42c1-aa71-535a7a05cda4,validating,2025-03-14 03:54:14,2025-04-03 03:54:14
f4773ca3-b4d5-4360-bcac-b1b7cb8fb592,008b5b57-b562-42c1-aa71-535a7a05cda4,progressing,2025-04-03 03:54:14,2025-04-10 03:54:14
63a65cc0-d3f6-4f46-8f88-89d7435bc37f,738d0d6c-c874-4d72-b9f4-737a40e279cb,qualifying,2026-01-03 03:54:14,2026-01-08 03:54:14
bd0fa0b3-5d9e-4ff0-b3d5-3386d9fad48f,738d0d6c-c874-4d72-b9f4-737a40e279cb,validating,2026-01-08 03:54:14,2026-01-17 03:54:14
db61d9e0-7cb9-4bef-b46b-abd5f0b3571c,738d0d6c-c874-4d72-b9f4-737a40e279cb,progressing,2026-01-17 03:54:14,2026-01-29 03:54:14
6a8b3ec5-144c-48f4-a2af-7837503aa135,738d0d6c-c874-4d72-b9f4-737a40e279cb,focus,2026-01-29 03:54:14,2026-01-21 03:54:14
7d4958dd-4cc5-4566-86a9-2bab08f77bc9,dd4ab59d-3091-4e23-a463-5b0532e1a7ab,qualifying,2019-03-29 03:54:14,2019-04-03 03:54:14
54e95d9f-d866-4ba9-b6eb-e773365f599b,dd4ab59d-3091-4e23-a463-5b0532e1a7ab,validating,2019-04-03 03:54:14,2019-04-16 03:54:14
