id,company_id,deal_id,call_date,duration_min,phase,type,notes
bfbb397d-8b3a-419e-bbda-1492a22e64cd,67bd1c50-74f3-46ea-8f73-cccc4a733a41,825a5214-b5a0-495d-a7ad-3a2f06d73449,2025-06-13,30,pre_sale,discovery,
2cd151b2-557f-4558-8a0b-823d48eb8b50,67bd1c50-74f3-46ea-8f73-cccc4a733a41,825a5214-b5a0-495d-a7ad-3a2f06d73449,2025-06-28,90,pre_sale,discovery,
be983a0a-2ecb-4afe-a0ac-49f0d3ba3823,67bd1c50-74f3-46ea-8f73-cccc4a733a41,825a5214-b5a0-495d-a7ad-3a2f06d73449,2025-07-09,30,pre_sale,evaluation,
0f5c2b48-d796-46f3-8d6c-32b9b32f2ae3,a21f5ba8-b546-49e8-8e9c-84c0fa230184,71b98506-9b5f-4493-9161-12c755762283,2025-11-03,90,pre_sale,demo,
cfd6eae0-2b51-40c9-9075-7da4011f94bf,a21f5ba8-b546-49e8-8e9c-84c0fa230184,71b98506-9b5f-4493-9161-12c755762283,2025-11-21,45,pre_sale,discovery,
64062841-aa65-4d36-9530-14ac4ce55083,a21f5ba8-b546-49e8-8e9c-84c0fa230184,71b98506-9b5f-4493-9161-12c755762283,2025-11-26,90,pre_sale,discovery,
e3a8c879-882f-4ce0-89de-503fbd99eaef,a21f5ba8-b546-49e8-8e9c-84c0fa230184,71b98506-9b5f-4493-9161-12c755762283,2025-12-11,90,pre_sale,demo,
902e4214-4cba-4a6e-bdbd-649ee64688f1,ee53764d-84be-460f-955e-fd58a05ab8e0,cade7974-78e2-430d-bbc3-d2d0fc1167e1,2023-01-08,90,pre_sale,negotiation,
393726da-f526-4dde-9bd3-0609b8971171,ee53764d-84be-460f-955e-fd58a05ab8e0,cade7974-78e2-430d-bbc3-d2d0fc1167e1,2023-01-25,45,pre_sale,negotiation,
1324567a-c1dd-4998-abae-9b737b082dc1,ee53764d-84be-460f-955e-fd58a05ab8e0,cade7974-78e2-430d-bbc3-d2d0fc1167e1,2023-02-01,45,pre_sale,negotiation,
a51e3253-5ada-4ff4-9481-7d8b7558d063,ee53764d-84be-460f-955e-fd58a05ab8e0,cade7974-78e2-430d-bbc3-d2d0fc1167e1,2023-02-11,60,pre_sale,negotiation,
167ffebc-2be7-4349-a8e8-9a3be366ceec,d04f6440-cf06-4f4a-ae57-63a933a8e101,c012a735-8476-40fa-b3e4-b8ca57d9bb78,2023-10-26,30,pre_sale,demo,
10c62ec2-4c03-43d6-b46d-0a4b3720d21f,d04f6440-cf06-4f4a-ae57-63a933a8e101,c012a735-8476-40fa-b3e4-b8ca57d9bb78,2023-11-01,60,pre_sale,discovery,
81d57345-5822-4877-b098-9d45539782b5,f58887ac-8429-44e7-ac98-7e5c5e6064a2,cec2acac-8726-4df9-bea7-24149dfddd7d,2025-02-24,30,pre_sale,negotiation,
b2287caa-e424-4a75-a766-bb79b2ed162f,f58887ac-8429-44e7-ac98-7e5c5e6064a2,cec2acac-8726-4df9-bea7-24149dfddd7d,2025-03-12,45,pre_sale,evaluation,
b41880bc-302e-44be-bda7-f3ca928de0e5,f58887ac-8429-44e7-ac98-7e5c5e6064a2,cec2acac-8726-4df9-bea7-24149dfddd7d,2025-03-28,60,pre_sale,demo,
cdc25206-22f9-4f7b-8141-e6f50b7946b6,f6618e43-d274-4d7a-9b61-db80b909ba43,434d4a95-a5e2-4237-8aa0-fe2bf80ebb59,2026-02-04,30,pre_sale,discovery,
6aecce6e-921c-4e9d-8e0e-e0c1e28b5818,f6618e43-d274-4d7a-9b61-db80b909ba43,434d4a95-a5e2-4237-8aa0-fe2bf80ebb59,2026-02-13,90,pre_sale,evaluation,
4503e286-d756-4f9d-a037-18a53680aa1e,f6618e43-d274-4d7a-9b61-db80b909ba43,434d4a95-a5e2-4237-8aa0-fe2bf80ebb59,2026-02-25,60,pre_sale,evaluation,
bbb22f56-45cf-471d-8aef-7169e9bc8e22,f6618e43-d274-4d7a-9b61-db80b909ba43,434d4a95-a5e2-4237-8aa0-fe2bf80ebb59,2026-03-02,90,pre_sale,demo,
f9e9944a-b685-474b-8a91-c5c649314301,9173e8a5-1593-4f94-bb19-d9be028ba622,6d3bf09c-252b-4fcf-b437-9d3466c2295e,2022-11-01,45,pre_sale,demo,
89827abb-8b6a-4771-950c-a134d8c016d8,9173e8a5-1593-4f94-bb19-d9be028ba622,6d3bf09c-252b-4fcf-b437-9d3466c2295e,2022-11-16,90,pre_sale,discovery,
f98d07da-b246-4633-ba71-7684ddbab0f0,9173e8a5-1593-4f94-bb19-d9be028ba622,6d3bf09c-252b-4fcf-b437-9d3466c2295e,2022-11-29,30,pre_sale,demo,
764d5db5-b039-4b56-9f1b-fa24ed45f05c,9173e8a5-1593-4f94-bb19-d9be028ba622,6d3bf09c-252b-4fcf-b437-9d3466c2295e,2022-12-17,45,pre_sale,evaluation,
1f732637-c124-4085-9da7-29bd0af4538b,9173e8a5-1593-4f94-bb19-d9be028ba622,6d3bf09c-252b-4fcf-b437-9d3466c2295e,2022-12-30,45,pre_sale,demo,
096cb3b5-6381-41fd-a6fb-0d111b62fd50,dec46bd7-5bd6-40ce-aa3d-8acbb2b4d287,4efc1b41-c41b-48ce-a9e5-bf84afea98a2,2023-09-28,45,pre_sale,demo,
03ac19b9-60f3-4d69-979e-c8f5a93b99a9,dec46bd7-5bd6-40ce-aa3d-8acbb2b4d287,4efc1b41-c41b-48ce-a9e5-bf84afea98a2,2023-10-09,30,pre_sale,evaluation,
f9072731-dcbc-4df6-85b0-3d8a70cdf438,dec46bd7-5bd6-40ce-aa3d-8acbb2b4d287,4efc1b41-c41b-48ce-a9e5-bf84afea98a2,2023-10-20,90,pre_sale,discovery,
ab8dd4ee-3370-4fd9-b29b-8e1f8588d526,8b4ccc91-4a35-4df2-a5d6-af9d12c8f53f,d21686bb-5ad8-4010-badc-24bfba0c0047,2025-02-04,45,pre_sale,evaluation,
99757f7c-2c76-400e-bbb2-b7f972596974,8b4ccc91-4a35-4df2-a5d6-af9d12c8f53f,d21686bb-5ad8-4010-badc-24bfba0c0047,2025-02-11,60,pre_sale,negotiation,
ef6fee9b-c3da-4b21-a189-00528bb60017,8b4ccc91-4a35-4df2-a5d6-af9d12c8f53f,d21686bb-5ad8-4010-badc-24bfba0c0047,2025-02-23,30,pre_sale,discovery,
9fb26385-9cc5-428b-8fd9-82984d8734c1,04c4c67c-003a-4ae2-988e-9a229d521bf5,0022ca22-667f-40b1-ac70-617b9c540780,2025-11-19,45,pre_sale,discovery,
dee7fb13-b4ca-4499-b179-93989d62e2ec,04c4c67c-003a-4ae2-988e-9a229d521bf5,0022ca22-667f-40b1-ac70-617b9c540780,2025-12-01,60,pre_sale,discovery,
9d674934-6282-4ecb-a929-f779d2e6ccc9,04c4c67c-003a-4ae2-988e-9a229d521bf5,0022ca22-667f-40b1-ac70-617b9c540780,2025-12-15,90,pre_sale,negotiation,
3e72d02c-1446-492e-9ca2-51e4e5157ccb,225009fc-d510-4727-9f3c-99efc7219545,1e31269d-4602-4821-aabe-28dc06bac819,2022-07-22,45,pre_sale,demo,
fa82ff78-f563-4632-b545-8c339254ebf8,225009fc-d510-4727-9f3c-99efc7219545,1e31269d-4602-4821-aabe-28dc06bac819,2022-08-04,45,pre_sale,evaluation,
2f2884a1-232f-42cd-be81-66d27ffc6c9c,225009fc-d510-4727-9f3c-99efc7219545,1e31269d-4602-4821-aabe-28dc06bac819,2022-08-20,30,pre_sale,negotiation,
329d2377-3baf-4b78-be58-dfea800da790,d575738e-1783-4586-8b97-9205c1b67dac,aaced303-855e-4ef1-8417-d7308fd1ce9c,2023-12-17,90,pre_sale,negotiation,
a74b04ae-a884-44df-aa02-fcf24d37a09b,d575738e-1783-4586-8b97-9205c1b67dac,aaced303-855e-4ef1-8417-d7308fd1ce9c,2023-12-24,45,pre_sale,discovery,
dd3572ea-c776-43e1-9fab-3d82ce94ac8d,d575738e-1783-4586-8b97-9205c1b67dac,aaced303-855e-4ef1-8417-d7308fd1ce9c,2023-12-30,60,pre_sale,demo,
1bdfe121-8f51-406c-b41b-cee490b12a84,d575738e-1783-4586-8b97-9205c1b67dac,aaced303-855e-4ef1-8417-d7308fd1ce9c,2024-01-08,90,pre_sale,evaluation,
2c968318-ac93-4b9a-963f-3ee2b739ad0a,d575738e-1783-4586-8b97-9205c1b67dac,aaced303-855e-4ef1-8417-d7308fd1ce9c,2024-01-19,90,pre_sale,negotiation,
4a92ce76-976c-4743-9800-881199097635,6dacceb9-d7b3-4b5a-a7f4-bcf5420cda30,0caa26eb-5f69-4806-80b5-139187877840,2025-06-02,30,pre_sale,negotiation,
2ab189aa-0627-4eb5-a41f-753af2ce4d39,6dacceb9-d7b3-4b5a-a7f4-bcf5420cda30,0caa26eb-5f69-4806-80b5-139187877840,2025-06-08,45,pre_sale,demo,
e0afa67e-02b7-48aa-ba3a-e367addc1bf1,6dacceb9-d7b3-4b5a-a7f4-bcf5420cda30,0caa26eb-5f69-4806-80b5-139187877840,2025-06-22,45,pre_sale,demo,
b1205593-942f-4498-91d5-eaa2c5601197,6dacceb9-d7b3-4b5a-a7f4-bcf5420cda30,0caa26eb-5f69-4806-80b5-139187877840,2025-06-30,90,pre_sale,demo,
8a3d877c-8f84-4534-8347-cd18fd21765e,5d0fe125-2d0c-4263-bca4-a24498831897,b18f4ba9-9128-4bfb-8a22-7e9295d5425b,2025-10-12,90,pre_sale,negotiation,
d92247b4-9692-444c-99d0-a2186432c1b3,5d0fe125-2d0c-4263-bca4-a24498831897,b18f4ba9-9128-4bfb-8a22-7e9295d5425b,2025-10-25,60,pre_sale,demo,
1618bb25-b7d9-4198-a021-b7f554d77257,a337ae13-c6d0-4e99-b0cd-916be5906881,ce409c19-1d4c-4ec7-bc3a-0de51e8aba19,2022-12-10,60,pre_sale,negotiation,
1139a4cf-9fc6-457c-a845-519ba1482c6c,a337ae13-c6d0-4e99-b0cd-916be5906881,ce409c19-1d4c-4ec7-bc3a-0de51e8aba19,2022-12-24,60,pre_sale,negotiation,
bb7b218b-adf5-427b-9168-f4f590913495,a337ae13-c6d0-4e99-b0cd-916be5906881,ce409c19-1d4c-4ec7-bc3a-0de51e8aba19,2023-01-05,90,pre_sale,discovery,
b5afc58d-55a3-4c61-be91-1759db264b21,a337ae13-c6d0-4e99-b0cd-916be5906881,ce409c19-1d4c-4ec7-bc3a-0de51e8aba19,2023-01-19,45,pre_sale,evaluation,
35f40c95-64d7-46f0-a84c-7ef12075754d,a337ae13-c6d0-4e99-b0cd-916be5906881,ce409c19-1d4c-4ec7-bc3a-0de51e8aba19,2023-01-25,60,pre_sale,demo,
037a602f-41f3-4ced-acd4-5e308e525636,df0eef36-78a9-470f-adcb-935464afb11f,b6e8c15f-e607-4050-8bab-dfe7f4752794,2024-02-13,30,pre_sale,evaluation,
4e5d5ca1-1220-42ac-bf34-a07db0ab08fe,df0eef36-78a9-470f-adcb-935464afb11f,b6e8c15f-e607-4050-8bab-dfe7f4752794,2024-02-20,45,pre_sale,evaluation,
e88f3861-588c-46e8-922e-fe69d437b7d2,df0eef36-78a9-470f-adcb-935464afb11f,b6e8c15f-e607-4050-8bab-dfe7f4752794,2024-03-08,30,pre_sale,negotiation,
de8e5f5f-514c-4960-ab38-a29b76f4cab0,31d273c2-4cb3-44f5-b132-82f9ef25feff,c8292d3b-7eec-40fa-9e83-918b3b5de420,2025-01-24,30,pre_sale,discovery,
ba108255-d766-42c2-8a29-6279a6eac886,31d273c2-4cb3-44f5-b132-82f9ef25feff,c8292d3b-7eec-40fa-9e83-918b3b5de420,2025-01-30,90,pre_sale,evaluation,
12f56ce7-2f86-4461-82d4-10279a681d19,31d273c2-4cb3-44f5-b132-82f9ef25feff,c8292d3b-7eec-40fa-9e83-918b3b5de420,2025-02-12,60,pre_sale,negotiation,
5f2a087f-4449-41e6-9db8-c2a85576963d,31d273c2-4cb3-44f5-b132-82f9ef25feff,c8292d3b-7eec-40fa-9e83-918b3b5de420,2025-02-28,60,pre_sale,discovery,
802820fe-ab41-4b82-b381-b8567922cd84,892888b6-95a5-43c4-b3b9-ff4fdeff36c3,83fb0f60-47e2-4acf-bd9e-e4901c130f94,2025-10-17,45,pre_sale,discovery,
0142c557-c32e-4832-b41a-a7fa0958e4c1,892888b6-95a5-43c4-b3b9-ff4fdeff36c3,83fb0f60-47e2-4acf-bd9e-e4901c130f94,2025-11-04,90,pre_sale,evaluation,
394644ae-faa7-434f-b20b-0adceb25e53b,a0821ca3-577c-4505-b0f3-3e6f8b9531f2,5f437048-14b6-4aa5-95ac-f6289a1247a7,2022-08-22,90,pre_sale,negotiation,
e63feafb-6936-416b-a244-148d4a71cce7,a0821ca3-577c-4505-b0f3-3e6f8b9531f2,5f437048-14b6-4aa5-95ac-f6289a1247a7,2022-08-31,45,pre_sale,discovery,
ecb3c8d8-1657-4951-ad5f-dd0431373389,8a667cec-1b3e-4ba5-bb64-e7082609c87c,c12f9b95-2273-44aa-8453-ee1dc0b40281,2023-12-22,90,pre_sale,demo,
126cb4d2-8898-4663-8348-00adcd8a6e59,8a667cec-1b3e-4ba5-bb64-e7082609c87c,c12f9b95-2273-44aa-8453-ee1dc0b40281,2024-01-07,60,pre_sale,demo,
3c8b82d5-24c3-49ae-b657-c4f05a97332d,38a05a16-808e-49df-9c85-e005d20de26e,cd9ec680-29f6-490d-b2fb-ff995d64094f,2024-11-13,45,pre_sale,discovery,
52aac854-dec5-4bcd-9b08-98cd47f280d9,38a05a16-808e-49df-9c85-e005d20de26e,cd9ec680-29f6-490d-b2fb-ff995d64094f,2024-11-30,30,pre_sale,discovery,
eb16c582-f063-4ad6-a14f-075e52cfb7b7,38a05a16-808e-49df-9c85-e005d20de26e,cd9ec680-29f6-490d-b2fb-ff995d64094f,2024-12-16,30,pre_sale,discovery,
c7e22f3f-9b37-43da-b42f-a690ad192ebc,39f83689-814d-4024-9915-0f5bf9a1fc92,c3dcd7d9-fc4c-452f-aeee-8640af510fac,2025-12-03,90,pre_sale,demo,
14b440a3-7847-49a8-9033-b38cbad66822,39f83689-814d-4024-9915-0f5bf9a1fc92,c3dcd7d9-fc4c-452f-aeee-8640af510fac,2025-12-12,45,pre_sale,discovery,
1aefd24e-240f-4470-bb6d-21c98b62c4e7,39f83689-814d-4024-9915-0f5bf9a1fc92,c3dcd7d9-fc4c-452f-aeee-8640af510fac,2025-12-25,30,pre_sale,evaluation,
a610e9f9-affb-4a0a-97d6-bb7007f1645e,500ec845-eb73-48da-9000-5ed82d24f242,0f8552dd-301f-4870-9c50-067399f92a18,2022-12-17,45,pre_sale,negotiation,
25509c67-8f6e-4ce4-808a-3ad4abf23758,500ec845-eb73-48da-9000-5ed82d24f242,0f8552dd-301f-4870-9c50-067399f92a18,2022-12-23,45,pre_sale,discovery,
ee85cf09-f354-415d-b59a-85ce2d8bc714,500ec845-eb73-48da-9000-5ed82d24f242,0f8552dd-301f-4870-9c50-067399f92a18,2023-01-02,90,pre_sale,negotiation,
65f8878c-9399-47a6-b921-a07851f59346,64c3a506-cf6f-4f1f-ae70-dc1e609ee323,54ec8f8a-30ac-4cf7-9828-3391e960b12b,2023-06-05,90,pre_sale,negotiation,
c7370777-3927-42a2-9dac-9d7f354c843a,64c3a506-cf6f-4f1f-ae70-dc1e609ee323,54ec8f8a-30ac-4cf7-9828-3391e960b12b,2023-06-20,60,pre_sale,evaluation,
c068df9c-aff4-4954-bb34-640161f8c2d2,64c3a506-cf6f-4f1f-ae70-dc1e609ee323,54ec8f8a-30ac-4cf7-9828-3391e960b12b,2023-07-07,60,pre_sale,demo,
ecc3de74-050b-4603-a752-43c12066e9c8,4816ba02-3758-4241-80f7-758ac3a46513,51b48a96-da75-4b34-bc78-3a86d8f87654,2024-11-19,45,pre_sale,negotiation,
8313e7a4-0e0a-4aba-8947-02c682a92999,4816ba02-3758-4241-80f7-758ac3a46513,51b48a96-da75-4b34-bc78-3a86d8f87654,2024-11-30,45,pre_sale,demo,
4ed67231-cc1b-44a1-ac3d-3b5ab28ccf45,4816ba02-3758-4241-80f7-758ac3a46513,51b48a96-da75-4b34-bc78-3a86d8f87654,2024-12-06,30,pre_sale,discovery,
558ce142-6133-4c8d-97f9-c5518f4eaf6f,5bca499f-e337-4e77-96d7-0ae079a3c7b9,65515e53-38d9-4dc8-a8f1-d64fb3cff02e,2025-10-14,30,pre_sale,discovery,
cbb012f7-a5ae-4e6d-85ef-fbf89a0a8713,5bca499f-e337-4e77-96d7-0ae079a3c7b9,65515e53-38d9-4dc8-a8f1-d64fb3cff02e,2025-10-23,60,pre_sale,negotiation,
7d25a1b2-4097-4eb2-abc9-528a4d51aab5,5bca499f-e337-4e77-96d7-0ae079a3c7b9,65515e53-38d9-4dc8-a8f1-d64fb3cff02e,2025-11-02,60,pre_sale,negotiation,
987ff67b-92d3-48a3-95e2-66dc48a12619,d201552b-fa4d-4a3f-85c6-49351974e452,7ad273b7-6755-40f5-a289-8bbb296d1a9d,2022-07-03,60,pre_sale,evaluation,
29150d59-fdd3-4b48-89ca-0671be4f46ca,d201552b-fa4d-4a3f-85c6-49351974e452,7ad273b7-6755-40f5-a289-8bbb296d1a9d,2022-07-13,60,pre_sale,discovery,
fbb24fb9-756f-4e2f-8abd-4f19115daf72,d201552b-fa4d-4a3f-85c6-49351974e452,7ad273b7-6755-40f5-a289-8bbb296d1a9d,2022-07-23,60,pre_sale,evaluation,
58ae46a1-9670-46ee-8617-380f53c23146,d201552b-fa4d-4a3f-85c6-49351974e452,7ad273b7-6755-40f5-a289-8bbb296d1a9d,2022-08-07,45,pre_sale,evaluation,
3118c817-e348-4630-be45-318207721889,d201552b-fa4d-4a3f-85c6-49351974e452,7ad273b7-6755-40f5-a289-8bbb296d1a9d,2022-08-16,60,pre_sale,evaluation,
199432d0-eedd-4298-a68b-126027c5b623,930f4d68-9e9e-4dee-93d8-6ededd86a395,0b3efcd5-41e8-4620-b600-eee7a15b1ee4,2024-05-18,90,pre_sale,evaluation,
c3c92d16-af60-41fd-a893-1634170133df,930f4d68-9e9e-4dee-93d8-6ededd86a395,0b3efcd5-41e8-4620-b600-eee7a15b1ee4,2024-06-02,60,pre_sale,discovery,
c6a441f0-47e0-42f6-bac4-d07fd4df3b04,930f4d68-9e9e-4dee-93d8-6ededd86a395,0b3efcd5-41e8-4620-b600-eee7a15b1ee4,2024-06-12,45,pre_sale,demo,
6ab059f2-2ee1-4376-ae6e-835e514cd5a1,2a07c23b-5093-439d-83f5-52f2c423ba0f,fb445930-38c7-445e-90bd-31e02f64e50e,2025-07-22,60,pre_sale,evaluation,
5d4bcd0a-a4f8-408f-a629-9a32c7d33270,2a07c23b-5093-439d-83f5-52f2c423ba0f,fb445930-38c7-445e-90bd-31e02f64e50e,2025-07-29,45,pre_sale,demo,
756a1a56-eee7-4451-a92d-1eb41790ad12,2a07c23b-5093-439d-83f5-52f2c423ba0f,fb445930-38c7-445e-90bd-31e02f64e50e,2025-08-09,60,pre_sale,discovery,
44195b01-fcf9-4ef2-bfef-2b478aa6fb28,2a07c23b-5093-439d-83f5-52f2c423ba0f,fb445930-38c7-445e-90bd-31e02f64e50e,2025-08-24,90,pre_sale,negotiation,
d6e6c935-c97a-4600-b893-dc1ec7135c54,2a07c23b-5093-439d-83f5-52f2c423ba0f,fb445930-38c7-445e-90bd-31e02f64e50e,2025-09-05,60,pre_sale,demo,
14560eaf-27ec-4f8a-83c7-51a7ee02678f,78dda5a4-feec-459f-8d17-9667666fc30e,b0f95fd8-1ea4-4428-b2d9-926b982b30f4,2025-12-05,45,pre_sale,evaluation,
7d3ec219-5b10-4ce3-bd05-bb51bb8ca8b3,78dda5a4-feec-459f-8d17-9667666fc30e,b0f95fd8-1ea4-4428-b2d9-926b982b30f4,2025-12-12,45,pre_sale,discovery,
1dc58320-2759-4777-8919-5094dc7dd95a,78dda5a4-feec-459f-8d17-9667666fc30e,b0f95fd8-1ea4-4428-b2d9-926b982b30f4,2025-12-17,90,pre_sale,discovery,
72951755-1129-48ee-8073-2e7777fdbaab,78dda5a4-feec-459f-8d17-9667666fc30e,b0f95fd8-1ea4-4428-b2d9-926b982b30f4,2025-12-31,45,pre_sale,demo,
9f5cca30-be5e-439f-875f-36806bfd44a6,78dda5a4-feec-459f-8d17-9667666fc30e,b0f95fd8-1ea4-4428-b2d9-926b982b30f4,2026-01-09,45,pre_sale,demo,
8c9ed84b-c8f8-4aa0-a9a3-1daea6503a53,dd2caea8-35c2-4e99-9b94-c365e70d278f,a881b25a-8233-4d2e-a50e-d82a26016d11,2022-05-27,90,pre_sale,demo,
819eacc1-ec54-4e02-b6f2-52aa4e67328e,dd2caea8-35c2-4e99-9b94-c365e70d278f,a881b25a-8233-4d2e-a50e-d82a26016d11,2022-06-05,30,pre_sale,discovery,
4afba491-9b3c-4578-b638-bebe06c2bd71,dd2caea8-35c2-4e99-9b94-c365e70d278f,a881b25a-8233-4d2e-a50e-d82a26016d11,2022-06-12,90,pre_sale,demo,
dddd8113-e2b0-4ad1-bc83-0ea5cbe5cd2a,885405aa-4a5c-43d1-a65a-6dff4f33e932,251d6311-7778-45d2-9fae-aadba8e39cd7,2023-09-27,60,pre_sale,evaluation,
e929ad72-5ec3-45a3-bef5-f01e59a91102,885405aa-4a5c-43d1-a65a-6dff4f33e932,251d6311-7778-45d2-9fae-aadba8e39cd7,2023-10-06,60,pre_sale,demo,
1ed4a4d0-7c23-4acc-abb2-448ec5e11c27,d8a68bdd-d4da-469a-9152-416069255bfe,04456a13-ae3d-4e3a-b886-6f639e143b00,2024-12-30,30,pre_sale,discovery,
61f90e25-0066-4c95-a65e-eae7d4891c27,d8a68bdd-d4da-469a-9152-416069255bfe,04456a13-ae3d-4e3a-b886-6f639e143b00,2025-01-13,30,pre_sale,evaluation,
fbc906c0-4dd1-400b-b8de-5cf47b9b8a47,d8a68bdd-d4da-469a-9152-416069255bfe,04456a13-ae3d-4e3a-b886-6f639e143b00,2025-01-24,45,pre_sale,demo,
3a5762a5-9c6f-4454-92c7-843efce45bed,d8a68bdd-d4da-469a-9152-416069255bfe,04456a13-ae3d-4e3a-b886-6f639e143b00,2025-02-02,90,pre_sale,evaluation,
e222d8db-8ccb-4fb9-aac9-5a049f7f8f52,d8a68bdd-d4da-469a-9152-416069255bfe,04456a13-ae3d-4e3a-b886-6f639e143b00,2025-02-08,45,pre_sale,negotiation,
8a1de5c5-0744-44b0-bfc6-548d25a931e0,60ee4f6d-0366-4db0-9ac3-d6473cd49cd7,abab428a-0bde-4610-8076-7aff0bedf445,2025-09-22,45,pre_sale,evaluation,
5468e03d-1687-41ba-b1ea-54cc7869db8b,60ee4f6d-0366-4db0-9ac3-d6473cd49cd7,abab428a-0bde-4610-8076-7aff0bedf445,2025-10-01,90,pre_sale,negotiation,
decf03ae-d873-4add-a9ac-4cf3b39617bc,24808cee-28ab-4a6e-b509-d4441c5359bb,1eb6ff5d-07c3-4f0b-9730-e075f13ea2f7,2022-12-19,90,pre_sale,demo,
1a31d0c8-1e33-41fe-bde9-09223f16cce6,24808cee-28ab-4a6e-b509-d4441c5359bb,1eb6ff5d-07c3-4f0b-9730-e075f13ea2f7,2022-12-27,90,pre_sale,discovery,
5c543756-3cd3-4ab6-b58b-d42beb561491,24808cee-28ab-4a6e-b509-d4441c5359bb,1eb6ff5d-07c3-4f0b-9730-e075f13ea2f7,2023-01-03,30,pre_sale,demo,
b2f2b973-42be-4725-859a-23c8071bddfd,24808cee-28ab-4a6e-b509-d4441c5359bb,1eb6ff5d-07c3-4f0b-9730-e075f13ea2f7,2023-01-12,60,pre_sale,demo,
b66324ae-7f8f-412e-9f04-895c0176f6e6,cc04af00-e2ee-4e1a-8c1a-dfff6721dbc2,16e38cb1-afb1-431b-828d-1f780088f260,2023-11-24,60,pre_sale,demo,
0deedc4d-08e3-4f3b-b074-e1f871f6b6ee,cc04af00-e2ee-4e1a-8c1a-dfff6721dbc2,16e38cb1-afb1-431b-828d-1f780088f260,2023-12-07,45,pre_sale,demo,
9b74d6c4-d439-4fed-9d07-61fa027846ca,cc04af00-e2ee-4e1a-8c1a-dfff6721dbc2,16e38cb1-afb1-431b-828d-1f780088f260,2023-12-23,60,pre_sale,demo,
b03ffc81-1959-46b2-baf0-3f6cf7509faf,62fff7c8-a257-4f6d-b134-6e89c6d723fd,b001fb91-6528-4b38-984b-f274c526801e,2025-08-04,60,pre_sale,demo,
8286802c-7af7-4ce3-a533-0b56b1d36a2c,62fff7c8-a257-4f6d-b134-6e89c6d723fd,b001fb91-6528-4b38-984b-f274c526801e,2025-08-15,90,pre_sale,evaluation,
1b45e608-a024-4308-a3a8-fe90663abfff,62fff7c8-a257-4f6d-b134-6e89c6d723fd,b001fb91-6528-4b38-984b-f274c526801e,2025-09-02,90,pre_sale,discovery,
1ca080b4-b018-4e50-af18-69bf36b99f1a,3449c3a0-59a0-4074-99cf-5e9d61aa7b4c,167ddc09-3d0b-4395-b17d-a29bb7bcd30c,2026-01-19,90,pre_sale,discovery,
5f124e20-e7fd-49af-9aa2-80bc7748d241,3449c3a0-59a0-4074-99cf-5e9d61aa7b4c,167ddc09-3d0b-4395-b17d-a29bb7bcd30c,2026-02-03,45,pre_sale,demo,
2d225283-45ef-4d17-8cee-f37eb02a134e,783ed494-a30b-425f-8085-7a6d4ca27730,f4e7f27b-0ef6-4a91-983a-ae620230923f,2022-11-12,45,pre_sale,discovery,
e424e409-b2bd-42f6-a60c-12b03f4434f8,783ed494-a30b-425f-8085-7a6d4ca27730,f4e7f27b-0ef6-4a91-983a-ae620230923f,2022-11-26,30,pre_sale,demo,
017f1f1d-3c2b-47ff-bca9-f382038b7ee4,783ed494-a30b-425f-8085-7a6d4ca27730,f4e7f27b-0ef6-4a91-983a-ae620230923f,2022-12-03,90,pre_sale,demo,
6294fe94-f6b0-4c9b-9be9-dc1ab5e89ff6,783ed494-a30b-425f-8085-7a6d4ca27730,f4e7f27b-0ef6-4a91-983a-ae620230923f,2022-12-20,30,pre_sale,negotiation,
50ba54c6-205b-41eb-b08a-bd072a3a3fbd,783ed494-a30b-425f-8085-7a6d4ca27730,f4e7f27b-0ef6-4a91-983a-ae620230923f,2022-12-26,60,pre_sale,evaluation,
0c4a09d2-8062-4eb3-9bb9-68bbbe62cb19,41f8c9ef-e883-4a5a-8269-5c3f4686697a,770b5a97-77fe-4b49-8207-6fec71cf6e34,2024-09-01,45,pre_sale,evaluation,
10b5fb06-d087-49ad-aa54-7c4a6d7e23a9,41f8c9ef-e883-4a5a-8269-5c3f4686697a,770b5a97-77fe-4b49-8207-6fec71cf6e34,2024-09-14,60,pre_sale,discovery,
4926702e-7cc6-4e2e-8bd7-fb4c09901205,41f8c9ef-e883-4a5a-8269-5c3f4686697a,770b5a97-77fe-4b49-8207-6fec71cf6e34,2024-09-27,90,pre_sale,evaluation,
8ff009b8-f0af-400d-8e52-f680dd433e70,41f8c9ef-e883-4a5a-8269-5c3f4686697a,770b5a97-77fe-4b49-8207-6fec71cf6e34,2024-10-09,60,pre_sale,evaluation,
c18f891c-6e9f-4469-af80-d644ceb0bb10,41f8c9ef-e883-4a5a-8269-5c3f4686697a,770b5a97-77fe-4b49-8207-6fec71cf6e34,2024-10-20,45,pre_sale,evaluation,
8b68f78f-b07d-4323-9642-6ea825f6ebb1,905fb8e9-2a14-4d3a-a211-05ce2eb0f6f5,52db31c0-2e7d-410e-9116-52d05ae51b46,2024-12-23,60,pre_sale,demo,
9c140751-e1b0-47da-a604-a9e16e97cb62,905fb8e9-2a14-4d3a-a211-05ce2eb0f6f5,52db31c0-2e7d-410e-9116-52d05ae51b46,2025-01-01,60,pre_sale,discovery,
