id,company_id,owner_id,deal_type,status,stage,deal_value_usd,lost_reason,previous_deal_id,created_at,closed_at,follow_up_at
1eabbbbd-e82c-4a0f-9dc6-e41ac262f50f,b092eda1-55dd-4432-998d-431afa59464a,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,won,negotiating,1200,,,2026-01-11 01:33:40,2026-02-08 01:33:40,
1a7d47a6-7737-4e2d-9e92-9edc4a45b5ae,6c15ab62-91f5-4e9d-bdc2-57ff7ef295e8,e37f156d-0a49-4e41-a2df-100519c1d60b,new,won,negotiating,500,,,2022-03-31 01:33:40,2022-05-20 01:33:40,
324d761a-bd83-4c8c-aabf-997a3779be2b,e4279b69-3edf-4567-a315-ce94d06f11ed,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,won,negotiating,2400,,,2022-09-17 01:33:40,2022-11-14 01:33:40,
52240469-28c1-448c-b2f2-956e90005ba5,75d90df6-3442-4e4f-8896-edd7e3f8c0d1,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,won,negotiating,1200,,,2023-11-23 01:33:40,2023-12-31 01:33:40,
2ab31e21-3122-436e-96f5-622495b365d5,621cbc6b-eb0b-4cda-baa5-c1ce34c77d1d,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,won,negotiating,4800,,,2025-01-06 01:33:40,2025-04-05 01:33:40,
cdd99d0f-b1cc-48a7-8599-60ec9775eb2d,2c930408-57bc-43d1-a33e-8490342cf141,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,won,negotiating,4800,,,2025-12-15 01:33:40,2026-01-14 01:33:40,
1ba25f7f-9ae5-40dc-b13e-3722ffc79af5,d97e51f2-cf3e-466b-bf17-1cb3cca01ab8,e37f156d-0a49-4e41-a2df-100519c1d60b,new,won,negotiating,4800,,,2026-01-14 01:33:40,2026-02-18 01:33:40,
64aed6cf-ff39-4514-b6d1-3c303ccdcd78,6a19aaa1-08e9-4edd-86cb-230681041e94,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,won,negotiating,18000,,,2022-03-29 01:33:40,2022-06-01 01:33:40,
8232699a-9f36-4636-a13e-9c6413741caa,43ac7a7f-8ab0-41e1-bbe2-4f5821c44616,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,won,negotiating,18000,,,2023-01-29 01:33:40,2023-04-14 01:33:40,
b303e6aa-3ea2-4e32-8e3f-c06a8d990d72,5cb2afc4-9871-4c34-92de-94d70c858930,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,won,negotiating,18000,,,2023-12-20 01:33:40,2024-01-23 01:33:40,
72a0847d-8a17-4c8b-92d6-cb3b2d4ac4c2,555452d9-932d-4e66-93cf-05602932e704,e37f156d-0a49-4e41-a2df-100519c1d60b,new,won,negotiating,9600,,,2025-06-17 01:33:40,2025-09-04 01:33:40,
30a64e91-1f7a-42fd-9086-295b86ac60ba,aa95badb-a850-4d83-8594-b5e6dae66a92,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,won,negotiating,2400,,,2025-10-30 01:33:40,2026-01-07 01:33:40,
08ea6da0-00c1-4b44-870f-bafaa1db9ecb,7bfa77ff-c685-4a38-82f2-73c3a45fea07,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,won,negotiating,2400,,,2026-02-06 01:33:40,2026-03-30 01:33:40,
34fe6b49-4bcb-4587-bbb7-49ff721beddb,e22df13e-ec9e-432a-a880-46b1a22c6733,e37f156d-0a49-4e41-a2df-100519c1d60b,new,won,negotiating,18000,,,2022-04-30 01:33:40,2022-07-27 01:33:40,
f4d89105-7e6d-4a8a-a236-8e24c7bfdbed,d5ce3454-46ae-457b-ac64-2d2522381f67,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,won,negotiating,2400,,,2022-06-04 01:33:40,2022-07-09 01:33:40,
12a0e345-5947-4c2c-8aba-b8131b1d2685,bb751f57-61a0-486c-b141-402d2cec471c,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,won,negotiating,36000,,,2023-05-17 01:33:40,2023-06-20 01:33:40,
5898d823-e141-4c30-8a91-5b6e1fcac9e7,23d71086-02aa-4a8a-bced-619d685706b6,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,won,negotiating,500,,,2025-08-15 01:33:40,2025-10-07 01:33:40,
6cef069e-87bb-463d-af94-abc57cb70919,4055b5d7-0164-4bfc-b9c0-46006d9d314e,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,36000,missing_feature,,2022-04-29 01:33:40,2022-07-12 01:33:40,
8b042580-4e99-4b64-8cd1-5e12b1db09a9,9e2f44e4-2668-41b6-acf2-0b4ac5238d5a,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,competitor_win,,2023-08-24 01:33:40,2023-10-31 01:33:40,
ad9021a5-68c7-4012-a906-2db75335ab5d,311f1f95-4b91-4037-a5c6-37c9568da5b5,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,2400,competitor_win,,2025-08-12 01:33:40,2025-10-06 01:33:40,
7219f87e-8e17-45d1-b11e-97b6dc57d99a,a4f5d401-c2aa-4b94-9852-3ccc08032fce,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,18000,pricing,,2025-12-07 01:33:40,2026-01-13 01:33:40,
06505035-eaf1-4cad-ae02-04acb6a2cdfd,b4c4b93e-dde3-4fd3-87cd-2d844cbaa086,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,18000,pricing,,2022-08-23 01:33:40,2022-10-16 01:33:40,
84490056-33f6-442d-852b-ddbea57faa8b,269077da-09e9-4748-8b9a-4146f5aa4e75,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,36000,missing_feature,,2023-10-30 01:33:40,2023-12-11 01:33:40,
a7deb80b-5587-4ded-a778-292bbec24c0e,4f3861e9-9d1b-443b-9ccf-18e4514df7dd,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,1200,missing_feature,,2025-06-23 01:33:40,2025-09-06 01:33:40,
5bbda183-7399-43d2-997b-58e080777d1c,02fb82de-a243-4be3-8f93-4709b2c3a493,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,18000,missing_feature,,2025-10-05 01:33:40,2025-10-21 01:33:40,
925a5498-c9be-4dfa-a738-fc0bf1cc22ae,1bf58883-eefb-4ac8-8c23-faafcec24ce0,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,1200,pricing,,2022-04-02 01:33:40,2022-04-24 01:33:40,
8a97e35a-bb0f-4dff-943c-d898c67f4a39,b3d400ea-ea71-4b7e-b906-3426210588bd,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,36000,missing_feature,,2024-02-05 01:33:40,2024-03-25 01:33:40,
3fcce76d-5a0b-4970-80c3-96c6cf19356e,9ebafdd9-f8d8-48fa-bd4b-89013a20ad65,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,9600,no_budget,,2025-07-31 01:33:40,2025-08-26 01:33:40,
a80fcae6-b43a-4fd4-bc67-d7263ffb2699,29bc4bf3-f118-4dfe-9344-b2b5640d5302,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,4800,competitor_win,,2025-09-21 01:33:40,2025-10-09 01:33:40,
7189a098-c2b8-4044-99ec-0764d6a96f45,e085e41a-a47e-4c35-90f2-92818176d5b5,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,60000,missing_feature,,2022-10-30 01:33:40,2023-01-11 01:33:40,
7ad85c83-76af-4b87-85c9-1fddd3829def,20017c22-7adf-4e6f-a61c-c31ca4b940a1,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,2400,competitor_win,,2023-08-02 01:33:40,2023-10-04 01:33:40,
04d41e31-7a70-47a4-9c2d-552d98239731,501ee6be-9b20-4726-98bf-fd5030a71bd0,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,36000,missing_feature,,2025-06-08 01:33:40,2025-08-18 01:33:40,
fd673aa7-8b46-4584-a132-f3f02f12bf7b,a73b6e75-25fa-4934-805a-1a11d371c886,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,36000,pricing,,2026-01-08 01:33:40,2026-02-25 01:33:40,
22677f9b-94b5-4de6-8cd1-ed5d0598c478,0dec01b8-1fd3-41a7-b548-e47a75a4bf8b,bbaca86f-d318-410f-b984-21485e1fd7eb,new,lost,,2400,missing_feature,,2022-03-14 01:33:40,2022-05-22 01:33:40,
d9f0b0b4-5337-41a8-93f1-7b5fee06dec9,88338a35-3da6-45f1-94e2-9d9b60ae4a08,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,2400,pricing,,2023-08-22 01:33:40,2023-10-22 01:33:40,
499372f9-e0f0-45d5-a147-6697468cfe12,cf9d7392-d457-4b3f-983a-f92edaa9f83d,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,18000,missing_feature,,2025-05-23 01:33:40,2025-07-22 01:33:40,
557e3e7e-6722-4255-aecc-92879d4fb5b4,befde204-fd5c-4573-9bf6-103b2d215f67,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,4800,missing_feature,,2025-10-08 01:33:40,2025-11-29 01:33:40,
dd36578b-60e1-4e5b-a017-b58c91ca4c1c,e6f4c57b-9bef-4122-b45b-b2c0b0f69542,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,500,missing_feature,,2022-09-14 01:33:40,2022-11-22 01:33:40,
ad547f90-7aec-4078-a320-c0969b548ee6,f50a5d0c-9c50-41e3-bf05-c44f9297e06e,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,60000,pricing,,2023-11-18 01:33:40,2023-12-14 01:33:40,
e4fb54d2-e155-45b6-a403-23d5d40ee5ea,9daadbf3-22cf-4604-a4ba-879aae626803,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,18000,ghosted,,2024-12-28 01:33:40,2025-02-06 01:33:40,
c5a9c1fe-fc2f-4c3c-a526-1dec79f21ab4,2306dd32-a1ed-4afe-a4c5-8996be0bf894,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,1200,no_budget,,2025-10-15 01:33:40,2025-11-21 01:33:40,
be75a915-4cc1-4b40-9969-80fd59095613,4e6b5142-1bc9-418c-840b-15b8ac75a1de,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,missing_feature,,2022-08-20 01:33:40,2022-09-13 01:33:40,
64aed5b1-e899-4320-9a58-01f2798b6683,95909e34-75f5-4b81-8d70-617a6e650d8b,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,pricing,,2024-02-14 01:33:40,2024-03-08 01:33:40,
4c118a89-faef-461a-84ed-7ef174096e8e,9ef550a3-4b73-47c0-bfed-059e0c278e18,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,1200,missing_feature,,2024-11-29 01:33:40,2025-01-14 01:33:40,
5802a695-7811-45ed-9266-1ae59dc3bea7,81fb9f3a-be14-432d-83b6-af4c37a260b9,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,1200,missing_feature,,2025-10-30 01:33:40,2025-11-22 01:33:40,
91a4d1e7-e26e-4af5-86c1-91080ea6fd97,18697881-999d-420b-a81c-0cf62d73ca9b,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,pricing,,2022-06-15 01:33:40,2022-08-10 01:33:40,
2800f6c8-79e6-48ff-bc67-2057fcd31f94,0c78d92b-c459-4dd2-9151-f378dfb961d4,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,500,missing_feature,,2023-07-16 01:33:40,2023-08-17 01:33:40,
f3725b0e-268b-4b88-a3a8-806c00bd314e,169c9680-21d9-4fee-ad94-e1ba0524897e,bbaca86f-d318-410f-b984-21485e1fd7eb,new,lost,,4800,competitor_win,,2025-01-30 01:33:40,2025-03-26 01:33:40,
e8421e83-8cfa-478c-870b-c6522e0388f6,a6a21dc9-6d81-47aa-b808-a3dab32005d0,bbaca86f-d318-410f-b984-21485e1fd7eb,new,lost,,1200,pricing,,2025-11-03 01:33:40,2025-11-28 01:33:40,
8784e9f6-035e-4928-a80f-43c0945d1a60,f8ebbc17-846a-46bc-be73-3124ca19c850,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,9600,pricing,,2022-09-25 01:33:40,2022-10-26 01:33:40,
8fb71273-7de4-4ac0-9dfa-7788fe297504,43788dcb-57c1-40a6-a767-2c44cb9326f9,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,4800,not_a_fit,,2023-09-21 01:33:40,2023-11-06 01:33:40,
d0033f3e-e540-4cd3-845f-99109eb859fa,9218d8f8-be03-49f3-84cf-e4a590ebb633,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,2400,missing_feature,,2025-08-14 01:33:40,2025-10-23 01:33:40,
349605ed-4fea-4c83-aeaf-6aa8f6e0d4ab,bb6d1fd8-dc0a-46a1-8c24-af1527c6e293,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,4800,missing_feature,,2025-10-02 01:33:40,2025-10-25 01:33:40,
3de56e2a-2d83-4626-a61c-59f36c693363,674e32aa-d3d9-4337-ab65-adae56fa6cfd,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,missing_feature,,2023-02-15 01:33:40,2023-04-27 01:33:40,
760fa3fc-d56b-4617-b78b-80f99b9bb1b5,f1cb5e04-b19e-4534-82ce-d57678a97dca,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,9600,missing_feature,,2024-04-09 01:33:40,2024-04-29 01:33:40,
fdf15c77-2877-4fe0-98e9-e0a054bab82c,98c0dc38-0ea0-4d67-a96c-4ab9fede4ac2,bbaca86f-d318-410f-b984-21485e1fd7eb,new,lost,,4800,competitor_win,,2025-05-02 01:33:40,2025-05-26 01:33:40,
5caeeb60-1417-49bb-9ac6-91141e4c24c6,c2eda4f1-3878-4234-ae31-3f7ae975f8aa,bbaca86f-d318-410f-b984-21485e1fd7eb,new,lost,,4800,missing_feature,,2025-12-12 01:33:40,2026-01-15 01:33:40,
9d03397d-781e-41db-877e-ddb5e6a22e68,4989bd7b-c673-44c0-9f9d-69cc2c47646e,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,missing_feature,,2023-03-15 01:33:40,2023-05-03 01:33:40,
e39d794e-5b70-45bb-8a68-bdc894324656,46f28df0-ae61-4b92-8a75-d6de5141c279,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,2400,competitor_win,,2024-07-10 01:33:40,2024-09-02 01:33:40,
825a5214-b5a0-495d-a7ad-3a2f06d73449,67bd1c50-74f3-46ea-8f73-cccc4a733a41,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,2400,pricing,,2025-06-13 01:33:40,2025-08-18 01:33:40,
71b98506-9b5f-4493-9161-12c755762283,a21f5ba8-b546-49e8-8e9c-84c0fa230184,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,36000,competitor_win,,2025-10-30 01:33:40,2025-12-25 01:33:40,
cade7974-78e2-430d-bbc3-d2d0fc1167e1,ee53764d-84be-460f-955e-fd58a05ab8e0,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,500,ghosted,,2023-01-07 01:33:40,2023-03-18 01:33:40,
c012a735-8476-40fa-b3e4-b8ca57d9bb78,d04f6440-cf06-4f4a-ae57-63a933a8e101,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,1200,pricing,,2023-10-24 01:33:40,2023-11-10 01:33:40,
cec2acac-8726-4df9-bea7-24149dfddd7d,f58887ac-8429-44e7-ac98-7e5c5e6064a2,bbaca86f-d318-410f-b984-21485e1fd7eb,new,lost,,1200,competitor_win,,2025-02-20 01:33:40,2025-04-12 01:33:40,
434d4a95-a5e2-4237-8aa0-fe2bf80ebb59,f6618e43-d274-4d7a-9b61-db80b909ba43,bbaca86f-d318-410f-b984-21485e1fd7eb,new,lost,,4800,pricing,,2026-02-02 01:33:40,2026-03-19 01:33:40,
6d3bf09c-252b-4fcf-b437-9d3466c2295e,9173e8a5-1593-4f94-bb19-d9be028ba622,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,500,competitor_win,,2022-11-01 01:33:40,2023-01-08 01:33:40,
4efc1b41-c41b-48ce-a9e5-bf84afea98a2,dec46bd7-5bd6-40ce-aa3d-8acbb2b4d287,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,4800,missing_feature,,2023-09-25 01:33:40,2023-10-27 01:33:40,
d21686bb-5ad8-4010-badc-24bfba0c0047,8b4ccc91-4a35-4df2-a5d6-af9d12c8f53f,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,2400,pricing,,2025-02-03 01:33:40,2025-03-26 01:33:40,
0022ca22-667f-40b1-ac70-617b9c540780,04c4c67c-003a-4ae2-988e-9a229d521bf5,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,1200,missing_feature,,2025-11-17 01:33:40,2026-01-10 01:33:40,
1e31269d-4602-4821-aabe-28dc06bac819,225009fc-d510-4727-9f3c-99efc7219545,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,2400,missing_feature,,2022-07-19 01:33:40,2022-09-25 01:33:40,
aaced303-855e-4ef1-8417-d7308fd1ce9c,d575738e-1783-4586-8b97-9205c1b67dac,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,missing_feature,,2023-12-15 01:33:40,2024-02-27 01:33:40,
0caa26eb-5f69-4806-80b5-139187877840,6dacceb9-d7b3-4b5a-a7f4-bcf5420cda30,bbaca86f-d318-410f-b984-21485e1fd7eb,new,lost,,2400,competitor_win,,2025-05-31 01:33:40,2025-07-16 01:33:40,
b18f4ba9-9128-4bfb-8a22-7e9295d5425b,5d0fe125-2d0c-4263-bca4-a24498831897,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,9600,missing_feature,,2025-10-12 01:33:40,2025-11-09 01:33:40,
ce409c19-1d4c-4ec7-bc3a-0de51e8aba19,a337ae13-c6d0-4e99-b0cd-916be5906881,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,2400,competitor_win,,2022-12-07 01:33:40,2023-01-31 01:33:40,
b6e8c15f-e607-4050-8bab-dfe7f4752794,df0eef36-78a9-470f-adcb-935464afb11f,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,9600,competitor_win,,2024-02-10 01:33:40,2024-04-25 01:33:40,
c8292d3b-7eec-40fa-9e83-918b3b5de420,31d273c2-4cb3-44f5-b132-82f9ef25feff,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,4800,missing_feature,,2025-01-24 01:33:40,2025-03-12 01:33:40,
83fb0f60-47e2-4acf-bd9e-e4901c130f94,892888b6-95a5-43c4-b3b9-ff4fdeff36c3,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,9600,missing_feature,,2025-10-16 01:33:40,2025-11-09 01:33:40,
5f437048-14b6-4aa5-95ac-f6289a1247a7,a0821ca3-577c-4505-b0f3-3e6f8b9531f2,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,missing_feature,,2022-08-20 01:33:40,2022-09-07 01:33:40,
c12f9b95-2273-44aa-8453-ee1dc0b40281,8a667cec-1b3e-4ba5-bb64-e7082609c87c,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,4800,missing_feature,,2023-12-20 01:33:40,2024-01-10 01:33:40,
cd9ec680-29f6-490d-b2fb-ff995d64094f,38a05a16-808e-49df-9c85-e005d20de26e,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,18000,competitor_win,,2024-11-13 01:33:40,2025-01-15 01:33:40,
c3dcd7d9-fc4c-452f-aeee-8640af510fac,39f83689-814d-4024-9915-0f5bf9a1fc92,bbaca86f-d318-410f-b984-21485e1fd7eb,new,lost,,2400,competitor_win,,2025-11-29 01:33:40,2026-02-04 01:33:40,
0f8552dd-301f-4870-9c50-067399f92a18,500ec845-eb73-48da-9000-5ed82d24f242,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,9600,no_budget,,2022-12-13 01:33:40,2023-02-23 01:33:40,
54ec8f8a-30ac-4cf7-9828-3391e960b12b,64c3a506-cf6f-4f1f-ae70-dc1e609ee323,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,18000,missing_feature,,2023-06-04 01:33:40,2023-07-31 01:33:40,
51b48a96-da75-4b34-bc78-3a86d8f87654,4816ba02-3758-4241-80f7-758ac3a46513,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,1200,competitor_win,,2024-11-18 01:33:40,2024-12-19 01:33:40,
65515e53-38d9-4dc8-a8f1-d64fb3cff02e,5bca499f-e337-4e77-96d7-0ae079a3c7b9,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,18000,pricing,,2025-10-14 01:33:40,2025-11-14 01:33:40,
7ad273b7-6755-40f5-a289-8bbb296d1a9d,d201552b-fa4d-4a3f-85c6-49351974e452,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,missing_feature,,2022-06-29 01:33:40,2022-09-03 01:33:40,
0b3efcd5-41e8-4620-b600-eee7a15b1ee4,930f4d68-9e9e-4dee-93d8-6ededd86a395,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,36000,missing_feature,,2024-05-18 01:33:40,2024-06-15 01:33:40,
fb445930-38c7-445e-90bd-31e02f64e50e,2a07c23b-5093-439d-83f5-52f2c423ba0f,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,18000,missing_feature,,2025-07-22 01:33:40,2025-09-13 01:33:40,
b0f95fd8-1ea4-4428-b2d9-926b982b30f4,78dda5a4-feec-459f-8d17-9667666fc30e,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,1200,ghosted,,2025-12-01 01:33:40,2026-02-09 01:33:40,
a881b25a-8233-4d2e-a50e-d82a26016d11,dd2caea8-35c2-4e99-9b94-c365e70d278f,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,4800,competitor_win,,2022-05-25 01:33:40,2022-07-25 01:33:40,
251d6311-7778-45d2-9fae-aadba8e39cd7,885405aa-4a5c-43d1-a65a-6dff4f33e932,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,18000,no_budget,,2023-09-24 01:33:40,2023-10-15 01:33:40,
04456a13-ae3d-4e3a-b886-6f639e143b00,d8a68bdd-d4da-469a-9152-416069255bfe,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,9600,competitor_win,,2024-12-26 01:33:40,2025-02-27 01:33:40,
abab428a-0bde-4610-8076-7aff0bedf445,60ee4f6d-0366-4db0-9ac3-d6473cd49cd7,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,2400,pricing,,2025-09-21 01:33:40,2025-10-08 01:33:40,
1eb6ff5d-07c3-4f0b-9730-e075f13ea2f7,24808cee-28ab-4a6e-b509-d4441c5359bb,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,9600,pricing,,2022-12-15 01:33:40,2023-02-17 01:33:40,
16e38cb1-afb1-431b-828d-1f780088f260,cc04af00-e2ee-4e1a-8c1a-dfff6721dbc2,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,18000,missing_feature,,2023-11-20 01:33:40,2023-12-29 01:33:40,
b001fb91-6528-4b38-984b-f274c526801e,62fff7c8-a257-4f6d-b134-6e89c6d723fd,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,1200,pricing,,2025-07-31 01:33:40,2025-09-30 01:33:40,
167ddc09-3d0b-4395-b17d-a29bb7bcd30c,3449c3a0-59a0-4074-99cf-5e9d61aa7b4c,e37f156d-0a49-4e41-a2df-100519c1d60b,new,lost,,9600,pricing,,2026-01-18 01:33:40,2026-02-08 01:33:40,
f4e7f27b-0ef6-4a91-983a-ae620230923f,783ed494-a30b-425f-8085-7a6d4ca27730,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,2400,ghosted,,2022-11-09 01:33:40,2023-01-03 01:33:40,
770b5a97-77fe-4b49-8207-6fec71cf6e34,41f8c9ef-e883-4a5a-8269-5c3f4686697a,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,competitor_win,,2024-08-28 01:33:40,2024-11-03 01:33:40,
52db31c0-2e7d-410e-9116-52d05ae51b46,905fb8e9-2a14-4d3a-a211-05ce2eb0f6f5,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,competitor_win,,2024-12-20 01:33:40,2025-01-15 01:33:40,
1ffcea7c-e9fc-4386-90f2-a5ef7b7e2b1b,82dd06c4-cc70-4f90-b36e-f6bed504677f,bbaca86f-d318-410f-b984-21485e1fd7eb,new,lost,,4800,competitor_win,,2025-12-17 01:33:40,2026-01-25 01:33:40,
3f608e2a-bc81-4be2-95e0-33555672b4e0,1cb14541-424f-4223-96a2-d3db02c8b090,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,60000,missing_feature,,2022-05-16 01:33:40,2022-07-28 01:33:40,
97af99e0-d201-45f5-abbf-c0618f1de610,68ed7dac-70e9-4351-b4c9-28bcbd9247d2,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,missing_feature,,2024-05-08 01:33:40,2024-07-03 01:33:40,
32ea722d-a3fd-46ec-9342-7360d842a81c,3c0aed7a-0cf0-46d2-8240-58adf2175810,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,1200,missing_feature,,2024-11-09 01:33:40,2024-12-09 01:33:40,
43be1306-fbf7-4b3e-b00e-32912808a62e,4055aba6-83d3-4d9c-9636-209a0b20b88e,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,2400,competitor_win,,2025-12-01 01:33:40,2026-01-10 01:33:40,
53bec812-4713-40e3-a8bc-4d9a08d67c2e,0166aa2d-9b04-419e-adcf-d9e431a48e1f,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,competitor_win,,2022-08-03 01:33:40,2022-10-16 01:33:40,
172dcb19-619d-4559-ba1d-0a2c69b99588,acc55615-f7a3-4cba-b8e7-893479d493dc,3702c4b5-3825-4eb0-aceb-315f1727eb8e,new,lost,,500,ghosted,,2024-02-26 01:33:40,2024-05-06 01:33:40,
e1b2f905-094d-4954-ad81-70362337e830,210fe619-4130-4819-b020-79e43e64181a,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,4800,no_budget,,2025-02-08 01:33:40,2025-03-18 01:33:40,
cfb38a42-13eb-4be2-a197-03f0ed5345ea,a8a137e8-92b0-42bd-a7ff-30692ce0be2b,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,18000,missing_feature,,2025-12-14 01:33:40,2026-01-09 01:33:40,
79b6f1c5-dbda-483b-99a5-c7cffebe45d6,c6935a1c-0359-45ff-a1cc-8f6c380969c0,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,4800,missing_feature,,2022-09-16 01:33:40,2022-11-15 01:33:40,
8d24a183-78af-4faa-9080-bc7078be28ed,8a5eb890-4da3-415f-9c3c-f17e37a3d453,dbe03f3b-518d-4fcd-b4e2-c6047210040d,new,lost,,1200,missing_feature,,2024-08-03 01:33:40,2024-09-17 01:33:40,
65bcba3f-a28f-4df1-bc39-4461ae74e724,6baa0c61-cee8-490a-9c73-5db7daa8a2f6,02c9277d-6ae5-4f63-9b0b-9794c509d06e,new,lost,,2400,pricing,,2025-07-31 01:33:40,2025-10-06 01:33:40,
